Unnamed: 0,施設分類,管理事務所名,管理先電話番号,緯度,経度,施設名,施設名カナ,路線種別,路線名,所在地,橋梁の種類,架設年（西暦）,橋長（m）,幅員（m）,離島架橋,長大橋,特殊橋,重要物流道路,緊急輸送道路,跨線橋,跨道橋,その他,最新点検年度,健全度Ⅰ,健全度Ⅱ,健全度Ⅲ,健全度Ⅳ,2023年点検,2024年点検,2025年点検,2026年点検,2027年点検,最新補修年度,2023年補修,2024年補修,2025年補修,2026年補修,2027年補修,対策内容,橋梁管理カルテ,橋梁管理カルテURL,geometry,bridge_id,node_type,dist_to_river,dist_to_coast,betweenness,num_buildings,num_public_facilities,num_hospitals,num_schools,num_bus_stops,num_street_connections,importance_score_base,public_access_score,traffic_proxy_score,importance_score,importance_rank,importance_category,narrative
83-01-001479,橋梁,防府土木建築事務所,0835-22-3485,34.17762,131.62067,堀1号橋,ﾎﾘ1ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,PC床版橋,1973,17.8,8.6,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14651945.962269496 4052677.0609594053),BR_0010,bridge,9.524887739507072,17650.822645189186,0.000763527035626343,0,0,0,0,0,2,0.2518416625017529,0.0,100.0,20.15110499750105,400,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク400位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001480,橋梁,防府土木建築事務所,0835-22-3485,34.17821,131.62138,堀2号橋,ﾎﾘ2ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,PCT桁橋,1973,17.9,7.6,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14652024.99910796 4052756.450206528),BR_0011,bridge,7.67268899430142,17723.029407283815,0.08677223303298873,0,0,0,0,0,2,28.620942555217933,0.0,100.0,37.17256553313076,19,low,【低重要度】比較的重要度が低い橋梁です（ランク19位、スコア37.2）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001481,橋梁,防府土木建築事務所,0835-22-3485,34.17969,131.62399,堀3号橋,ﾎﾘ3ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,PC床版橋,1974,16.0,8.0,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14652315.542978933 4052955.5985573973),BR_0012,bridge,17.153289397872765,17899.489951618496,8.235652165893517e-05,0,0,0,0,0,2,0.027164464864605067,0.0,100.0,20.016298678918762,615,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク615位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001482,橋梁,防府土木建築事務所,0835-22-3485,34.17632,131.62977,堀4号橋,ﾎﾘ4ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,PC床版橋,1974,15.7,8.3,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14652958.96963572 4052502.1374586876),BR_0013,bridge,3.8057200984024786,17264.171502381185,4.8325663325063865e-05,0,0,0,0,0,2,0.01593973078281417,0.0,100.0,20.00956383846969,633,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク633位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001483,橋梁,防府土木建築事務所,0835-22-3485,34.17633,131.62968,堀4号橋側道橋,ﾎﾘ4ｺﾞｳｷｮｳｿｸﾄﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,鋼Ｉ桁橋,1993,25.0,2.7,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14652948.950881548 4052503.483013794),BR_0014,bridge,4.92648136282845,17268.612111421502,2.3978382565871383e-06,0,0,0,0,0,2,0.0007909026724297108,0.0,100.0,20.00047454160346,664,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク664位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001484,橋梁,防府土木建築事務所,0835-22-3485,34.17508,131.63227,堀5号橋,ﾎﾘ5ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,PC床版橋,1973,11.0,7.9,,,,,○,,,,2019,○,,,,,○,,,,2017.0,,,,,,,,,POINT (14653237.268362701 4052335.289861454),BR_0015,bridge,12.482348828945442,17019.344671508752,0.000303326539458273,0,0,0,0,0,2,0.10004918806235842,0.0,100.0,20.060029512837414,515,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク515位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001485,橋梁,防府土木建築事務所,0835-22-3485,34.17506,131.6322,堀5号橋側道橋,ﾎﾘ5ｺﾞｳｷｮｳｿｸﾄﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,鋼H桁橋,1993,19.5,2.7,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14653229.475998346 4052332.5987912673),BR_0016,bridge,19.84319541415481,17019.14956038875,0.00018841475223875092,0,0,0,0,0,2,0.06214669845284228,0.0,100.0,20.037288019071706,566,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク566位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001486,橋梁,防府土木建築事務所,0835-22-3485,34.17968,131.63794,漆尾橋,ｳﾙｼｵﾊｼ,一般国道,３７６号,山口市徳地堀,RC床版橋,1933,4.2,7.3,,,,,○,,,,2019,,,○,,,○,,,,2017.0,,,,,,,83-01-001486,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001486_橋梁管理カルテ【漆尾橋】.pdf,POINT (14653868.449875496 4052954.25294871),BR_0017,bridge,7.1345024437591915,17434.926698428928,0.06604836255314439,0,0,0,0,0,2,21.785383692742826,0.0,100.0,33.0712302156457,23,low,【低重要度】比較的重要度が低い橋梁です（ランク23位、スコア33.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001487,橋梁,防府土木建築事務所,0835-22-3485,34.1815,131.64212,第一庄方B橋,ﾀﾞｲｲﾁｼｮｳｶﾞﾀBﾊｼ,一般国道,３７６号,山口市徳地堀,RCボックス,不明,3.2,7.5,,,,,○,,,,2022,,○,,,,,,,○,,,,,,,,83-01-001487,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001487_橋梁管理カルテ【第一庄方B橋】.pdf,POINT (14654333.765347017 4053199.1563567156),BR_0018,bridge,86.91672411277116,17557.482986586718,0.06162711770619103,0,0,0,0,0,2,20.32708084211666,0.0,100.0,32.19624850527,24,low,【低重要度】比較的重要度が低い橋梁です（ランク24位、スコア32.2）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川に近接しており、洪水リスクに留意が必要です。
83-01-001488,橋梁,防府土木建築事務所,0835-22-3485,34.18261,131.64838,第二庄方橋,ﾀﾞｲﾆｼｮｳｶﾞﾀﾊﾞｼ,一般国道,３７６号,山口市徳地堀,RC床版橋,1952,4.3,7.4,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14655030.62535938 4053348.52311679),BR_0019,bridge,4.15700904373065,17555.11698587563,5.9577058221357364e-05,0,0,0,0,0,2,0.019650889476522816,0.0,100.0,20.011790533685915,625,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク625位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001489,橋梁,防府土木建築事務所,0835-22-3485,34.18264,131.64836,第二庄方橋側道橋,ﾀﾞｲﾆｼｮｳｶﾞﾀﾊﾞｼｿｸﾄﾞｳｷｮｳ,一般国道,３７６号,山口市徳地堀,RC床版橋,1976,5.9,1.8,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14655028.398969565 4053352.560083528),BR_0020,bridge,4.650426215580124,17559.508255463028,0.0006453873892152613,0,0,0,0,0,2,0.21287449621781215,0.0,100.0,20.127724697730688,425,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク425位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001490,橋梁,防府土木建築事務所,0835-22-3485,34.18963,131.65331,出雲合橋,ｲｽﾞﾓｱｲﾊｼ,一般国道,３７６号,山口市徳地堀,RCT桁橋,1954,80.5,6.4,,,,,○,,,,2019,,,○,,,○,,,,,○,,,,,断面修復工,83-01-001490,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001490_橋梁管理カルテ【出雲合橋】.pdf,POINT (14655579.430448992 4054293.212472697),BR_0021,bridge,25.99467217978883,18390.035102016405,0.0054810893563648775,0,0,0,0,0,2,1.807881831840099,0.0,100.0,21.08472909910406,187,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク187位、スコア21.1）。 ネットワーク上で一定の交通経路が通過しています。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001491,橋梁,防府土木建築事務所,0835-22-3485,34.18969,131.65333,出雲合橋側道橋,ｲｽﾞﾓｱｲﾊｼ,一般国道,３７６号,山口市徳地堀,PCT桁橋,1977,82.7,3.1,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14655581.656838808 4054301.287079568),BR_0022,bridge,17.77943085806487,18397.668411996274,0.05565945163283563,0,0,0,0,0,2,18.358706606440442,0.0,100.0,31.015223963864265,26,low,【低重要度】比較的重要度が低い橋梁です（ランク26位、スコア31.0）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001492,橋梁,防府土木建築事務所,0835-22-3485,34.18905,131.65502,西川橋,ﾆｼｶﾜﾊｼ,一般国道,３７６号,山口市徳地堀,RC床版橋,1954,3.5,11.4,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14655769.786778249 4054215.1582357516),BR_0023,bridge,151.51683651345778,18284.319824008333,0.0016085805719766488,0,0,0,0,0,2,0.5305740158661161,0.0,100.0,20.31834440951967,296,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク296位、スコア20.3）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001493,橋梁,防府土木建築事務所,0835-22-3485,34.18104,131.67719,鳴谷橋,ﾅﾙﾀﾆﾊﾞｼ,一般国道,３７６号,山口市徳地山畑,RCT桁橋,1963,6.9,8.4,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14658237.739889136 4053137.257194261),BR_0024,bridge,7.0426082067011215,16285.604495835913,0.05106159677582979,0,0,0,0,0,2,16.84215073205647,0.0,100.0,30.105290439233883,33,low,【低重要度】比較的重要度が低い橋梁です（ランク33位、スコア30.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001494,橋梁,防府土木建築事務所,0835-22-3485,34.17393,131.69114,山畑橋,ﾔﾏﾊﾀﾊｼ,一般国道,３７６号,山口市徳地山畑,RCT桁橋,1965,5.7,12.0,,,,,○,,,,2019,,○,,,,○,,,,,,,,,,,,,POINT (14659790.646785699 4052180.5543616875),BR_0025,bridge,3.864818928537924,14776.295952790235,0.04073502965019229,0,0,0,0,0,2,13.436037115237257,0.0,100.0,28.061622269142354,44,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク44位、スコア28.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001495,橋梁,防府土木建築事務所,0835-22-3485,34.16559,131.70405,中畑1号橋,ﾅｶﾊﾀ1ｺﾞｳｷｮｳ,一般国道,３７６号,山口市徳地島地,RC床版橋,1975,5.1,8.3,,,,,○,,,,2019,,,○,,,○,,,,,,○,,,,"断面修復工
伸縮装置取換",83-01-001495,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230131/83-01-001495_橋梁管理カルテ【中畑１号橋】.pdf,POINT (14661227.78141184 4051058.4486946305),BR_0026,bridge,116.14374405822655,13224.265721222693,0.027388200791286624,0,0,0,0,0,2,9.033720743825711,0.0,100.0,25.420232446295426,75,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク75位、スコア25.4）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-001496,橋梁,防府土木建築事務所,0835-22-3485,34.16414,131.70484,中畑2号B橋,ﾅｶﾊﾀ2ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地島地,RCボックス,不明,2.9,8.0,,,,,○,,,,2022,,○,,,,,,,○,,,,,,,,83-01-001496,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001496_橋梁管理カルテ【中畑2号B橋】.pdf,POINT (14661315.723809568 4050863.369694009),BR_0027,bridge,127.50056694675675,13011.440610383856,0.00017522664182752164,0,0,0,0,0,2,0.057796733754478864,0.0,100.0,20.034678040252686,571,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク571位、スコア20.0）。
83-01-001497,橋梁,防府土木建築事務所,0835-22-3485,34.16124,131.70413,石曽根橋,ｲｼｿﾈﾊｼ,一般国道,３７６号,山口市徳地島地,PC床版橋,1975,7.9,8.3,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14661236.686971106 4050473.221744274),BR_0028,bridge,4.7094165916426665,12667.198775657718,0.015696341452167736,0,0,0,0,0,2,5.177279313058442,0.0,100.0,23.106367587835067,106,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク106位、スコア23.1）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001498,橋梁,防府土木建築事務所,0835-22-3485,34.16128,131.70409,石曽根橋側道橋,ｲｼｿﾈﾊｼｿｸﾄﾞｳｷｮｳ,一般国道,３７６号,山口市徳地島地,PCT桁橋,1993,15.0,2.9,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14661232.234191475 4050478.603004159),BR_0029,bridge,7.86867017385093,12673.742783186055,0.0002991764347834107,0,0,0,0,0,2,0.09868031805238393,0.0,100.0,20.05920819083143,519,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク519位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001499,橋梁,防府土木建築事務所,0835-22-3485,34.13702,131.71586,上村B橋,ｶﾐﾑﾗBﾊｼ,一般国道,３７６号,山口市徳地上村,RCボックス,不明,4.7,27.0,,,,,○,,,,2022,,○,,,,,,,○,2019.0,,,,,,,83-01-001499,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001499_橋梁管理カルテ【上村B橋】.pdf,POINT (14662542.46459811 4047215.3368175835),BR_0030,bridge,39.40688136142319,9162.76497016067,0.00047744648670583137,0,0,0,0,0,2,0.15748088981417743,0.0,100.0,20.094488533888505,468,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク468位、スコア20.1）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001500,橋梁,防府土木建築事務所,0835-22-3485,34.13692,131.71591,新上村橋,ｼﾝｶﾐﾑﾗﾊｼ,一般国道,３７６号,山口市徳地上村,PCT桁橋,1981,71.8,13.4,,,,,○,,,,2019,○,,,,,○,,,,,,,,,,,,,POINT (14662548.030572651 4047201.887535899),BR_0031,bridge,25.047979813039507,9148.25194431489,2.5085077145834677e-05,0,0,0,0,0,2,0.008274058726956975,0.0,100.0,20.004964435236175,646,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク646位、スコア20.0）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001501,橋梁,防府土木建築事務所,0835-22-3485,34.17951,131.6012,奥開作1号B橋,ｵｸｶｲｻｸ1ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地堀,RCボックス,不明,3.1,19.3,,,,,○,,,,2018,,○,,,○,,,,,,,,,,,,,,POINT (14649778.571783755 4052931.3776254305),BR_0032,bridge,225.92635968920317,18223.65416552533,0.08785061467661462,0,0,0,0,0,2,28.97663582247642,0.0,100.0,37.38598149348585,15,low,【低重要度】比較的重要度が低い橋梁です（ランク15位、スコア37.4）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。
83-01-001502,橋梁,防府土木建築事務所,0835-22-3485,34.14558,131.71269,蔵場1号B橋,ｸﾗﾊﾞ1ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地上村,RCボックス,不明,2.0,8.0,,,,,○,,,,2022,○,,,,,,,,○,,,,,,,,83-01-001502,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001502_橋梁管理カルテ【蔵場1号B橋】.pdf,POINT (14662189.581812296 4048366.654326103),BR_0033,bridge,5.857151835332453,10366.764478229956,0.015153968883437393,0,0,0,0,0,2,4.998383212421552,0.0,100.0,22.99902992745293,109,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク109位、スコア23.0）。 この橋梁は、多数の交通経路が通過する重要な結節点であり、通行不能になると広範囲に影響が及びます。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
83-01-001503,橋梁,防府土木建築事務所,0835-22-3485,34.14469,131.71304,蔵場2号B橋,ｸﾗﾊﾞ2ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地上村,RC+PCボックス,不明,2.0,19.3,,,,,○,,,,2022,,○,,,,,,,○,2020.0,,,,,,,83-01-001503,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001503_橋梁管理カルテ【蔵場2号B橋】.pdf,POINT (14662228.543634074 4048246.94415172),BR_0034,bridge,100.37047830201523,10240.873497170023,0.00046047716981306085,0,0,0,0,0,2,0.15188373244005948,0.0,100.0,20.091130239464036,474,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク474位、スコア20.1）。
83-01-001504,橋梁,防府土木建築事務所,0835-22-3485,34.14222,131.71397,蔵場3号B橋,ｸﾗﾊﾞ3ｺﾞｳBﾊｼ,一般国道,３７６号,山口市徳地上村,RCボックス,不明,2.3,19.1,,,,,○,,,,2022,○,,,,,,,,○,,,,,,,,83-01-001504,https://bridge-karte.yamaguchi-infradb.jp/bridge-karte-20230630/83-01-001504_橋梁管理カルテ【蔵場3号B橋】.pdf,POINT (14662332.07076051 4047914.72139771),BR_0035,bridge,164.90876811710174,9892.918780322127,0.001253977183646743,0,0,0,0,0,2,0.41361167834718376,0.0,100.0,20.24816700700831,333,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク333位、スコア20.2）。 ネットワーク上で一定の交通経路が通過しています。
83-01-001505,橋梁,防府土木建築事務所,0835-22-3485,34.19304,131.7451,上角川B橋,ｶﾐﾂﾉｶﾜBﾊｼ,主要地方道,徳山徳地線,山口市徳地鯖河内,RCボックス,不明,6.4,19.0,,,,,,,,○,2018,,○,,,○,,,,,,,,,,,,,,POINT (14665797.446508907 4054752.1284108907),BR_0036,bridge,3.6590409669125883,16250.937058980127,0.0007746862059743062,0,0,0,0,0,2,0.25552240186190656,0.0,100.0,20.153313441117145,397,very_low,【最低重要度】重要度が最も低いクラスの橋梁です（ランク397位、スコア20.2）。 河川を跨いでおり、洪水時の通行不能が広域の分断を引き起こす可能性があります。
